id,name,address,phone,kakao_url,latitude,longitude,middle_name,category_num
16316458,아마존 동암2점,인천 부평구 백범로406번길 62,032-427-3734,http://place.map.kakao.com/16316458,37.4702477706575,126.706771210175,부평삼거리,2
21377092,뮤직박스맥주광장,인천 부평구 동암남로 9,,http://place.map.kakao.com/21377092,37.471017460879,126.704692687177,부평삼거리,2
14605108,1박2일호프,인천 부평구 경원대로1130번길 13,032-330-7736,http://place.map.kakao.com/14605108,37.4807975168914,126.699896626126,부평삼거리,2
23700155,진하게한잔,인천 부평구 동암남로 6,,http://place.map.kakao.com/23700155,37.4707891877778,126.704205229929,부평삼거리,2
21376719,초가마을,인천 부평구 동암남로 26,,http://place.map.kakao.com/21376719,37.4705174978113,126.706539545148,부평삼거리,2
759472963,컴,인천 부평구 동암남로 12,,http://place.map.kakao.com/759472963,37.4706865372441,126.704951731756,부평삼거리,2
753279072,오늘도한식주점,인천 남동구 남동대로916번길 68,070-8286-2824,http://place.map.kakao.com/753279072,37.4635102588731,126.711992578744,간석오거리,2
1282591238,탐라식탁,인천 부평구 열우물로25번길 14-3,,http://place.map.kakao.com/1282591238,37.47135902353256,126.70042950706501,간석오거리,2
1448249305,역전할머니맥주 인천간석오거리점,인천 남동구 남동대로 931,032-421-0916,http://place.map.kakao.com/1448249305,37.4654850348893,126.707495164758,간석오거리,2
643715388,호수꼬치 간석오거리점,인천 남동구 남동대로 924,032-422-8295,http://place.map.kakao.com/643715388,37.4649144793901,126.708501150526,간석오거리,2
258559613,인생건어물 간석오거리역점,인천 남동구 백범로 378,032-424-4862,http://place.map.kakao.com/258559613,37.46675449580492,126.70929658429715,간석오거리,2
1101410220,식감이야기 인천동암점,인천 부평구 열우물로25번길 5,032-433-0346,http://place.map.kakao.com/1101410220,37.4706760308942,126.70077362875,간석오거리,2
1800751768,역전할머니맥주 인천동암점,인천 부평구 열우물로49번길 25,,http://place.map.kakao.com/1800751768,37.47121833064,126.700020842617,간석오거리,2
697203726,취중진담,인천 남동구 남동대로922번길 43,032-421-6008,http://place.map.kakao.com/697203726,37.464894573971,126.710667004122,간석오거리,2
1593036158,대박실내마차,인천 남동구 남동대로922번길 36,032-424-3335,http://place.map.kakao.com/1593036158,37.46465160138365,126.71042152200542,간석오거리,2
1518963639,한신포차 인천동암점,인천 부평구 열우물로25번길 8,032-423-8889,http://place.map.kakao.com/1518963639,37.4708887695343,126.700813477046,간석오거리,2
131009941,꼬치의품격 간석오거리점,인천 남동구 석촌로46번길 46,032-424-0369,http://place.map.kakao.com/131009941,37.4639701038758,126.7113894689,간석오거리,2
95853168,크라운호프 간석오거리점,인천 남동구 남동대로916번길 6,,http://place.map.kakao.com/95853168,37.463921365592945,126.70841909965725,간석오거리,2
14920696,두꺼비포장마차,인천 남동구 예술로360번길 29,032-431-7040,http://place.map.kakao.com/14920696,37.4654769771271,126.704257810481,간석오거리,2
690516575,청춘포차 동암본점,인천 부평구 백범로432번길 50-3,032-438-5885,http://place.map.kakao.com/690516575,37.4702643027156,126.703646597937,간석오거리,2
1123216336,코미치 간석어울림점,인천 남동구 석산로 112-1,,http://place.map.kakao.com/1123216336,37.4601612141991,126.704333000871,간석오거리,2
16624102,그곳에가면,인천 부평구 열우물로49번길 19,032-433-4933,http://place.map.kakao.com/16624102,37.4713702147266,126.700223718557,간석오거리,2
1703486456,포차천국 인천동암점,인천 부평구 열우물로49번길 28,032-429-1090,http://place.map.kakao.com/1703486456,37.4712641601901,126.699618216036,간석오거리,2
21231165,솔밭,인천 남동구 풀무로 28,032-434-9535,http://place.map.kakao.com/21231165,37.4705597157433,126.710504994131,간석오거리,2
21226986,옛날막걸리,인천 남동구 남동대로916번길 94,032-424-1919,http://place.map.kakao.com/21226986,37.4632725273393,126.713530751775,간석오거리,2
548396723,리얼펍 인천간석점,인천 남동구 남동대로916번길 84,062-1899-7944,http://place.map.kakao.com/548396723,37.4632966364857,126.713069481293,간석오거리,2
15558155,마님과머슴 동암점,인천 부평구 백범로468번길 33-8,032-435-3523,http://place.map.kakao.com/15558155,37.4703316565617,126.69998821174,간석오거리,2
17522059,대왕대포 간석점,인천 남동구 석산로 109,032-426-1986,http://place.map.kakao.com/17522059,37.4603404294677,126.703938952681,간석오거리,2
26773713,종로1번가빈대떡육회 동암역점,인천 부평구 열우물로25번길 14-3,032-438-8820,http://place.map.kakao.com/26773713,37.471183277301,126.700409860207,간석오거리,2
16533026,동암생선연탄구이,인천 부평구 백범로468번길 33-4,032-421-4698,http://place.map.kakao.com/16533026,37.4701989858552,126.700255526533,간석오거리,2
1941714626,에어라인,인천 남동구 백범로 363,,http://place.map.kakao.com/1941714626,37.4656794926863,126.710356517216,간석오거리,2
1032583104,오거리포차,인천 남동구 백범로 381,,http://place.map.kakao.com/1032583104,37.4665468676838,126.708404381516,간석오거리,2
885812943,동암삼거리,인천 부평구 열우물로25번길 14-3,032-428-0020,http://place.map.kakao.com/885812943,37.4711904738218,126.700405309653,간석오거리,2
8114439,투다리 동암역점,인천 부평구 동암광장로 16,032-432-2802,http://place.map.kakao.com/8114439,37.4714905960844,126.702221895533,간석오거리,2
27506329,캠핑맥주,인천 부평구 열우물로 40-1,032-505-4888,http://place.map.kakao.com/27506329,37.4719027384472,126.701302319909,간석오거리,2
1677013118,스타호프,인천 남동구 남동대로 913,,http://place.map.kakao.com/1677013118,37.4639650504522,126.70786618916,간석오거리,2
1833419087,히노데,인천 부평구 열우물로25번길 14-10,,http://place.map.kakao.com/1833419087,37.4710656742519,126.70093486121,간석오거리,2
1443818953,왕대박포차,인천 부평구 경인로667번길 16,032-432-0891,http://place.map.kakao.com/1443818953,37.4694057853599,126.706955368126,간석오거리,2
629737505,애월,인천 부평구 배곶로 10,032-423-2824,http://place.map.kakao.com/629737505,37.4700068263361,126.699804117775,간석오거리,2
1463813907,행복한포차,인천 남동구 경인로614번길 37,,http://place.map.kakao.com/1463813907,37.463395659423,126.706430611024,간석오거리,2
975608464,포차어게인 동암역점,인천 부평구 열우물로49번길 25,032-260-9111,http://place.map.kakao.com/975608464,37.4711893150071,126.699948609264,간석오거리,2
24785359,대박포차,인천 남동구 석산로 157,032-423-2355,http://place.map.kakao.com/24785359,37.4606531180717,126.70939932702,간석오거리,2
1765880543,중화포차,인천 남동구 백범로 325,032-425-5349,http://place.map.kakao.com/1765880543,37.4638284855667,126.71391747016,간석오거리,2
1886776646,수 커피&호프,인천 남동구 용천로 170,,http://place.map.kakao.com/1886776646,37.4647767410041,126.714453039618,간석오거리,2
18684936,사이간,인천 남동구 석산로 157,,http://place.map.kakao.com/18684936,37.4606386353531,126.709372255882,간석오거리,2
16657282,막걸리하우스,인천 부평구 배곶로 12-1,032-423-4702,http://place.map.kakao.com/16657282,37.4701607289637,126.699382977719,간석오거리,2
491385778,인생술집,인천 남동구 백범로352번길 13,032-432-8444,http://place.map.kakao.com/491385778,37.4659538565568,126.712018246865,간석오거리,2
1618584138,1층술집,인천 남동구 백범로 381,,http://place.map.kakao.com/1618584138,37.4665432860001,126.708413438533,간석오거리,2
18831381,붐비어,,032-427-5800,http://place.map.kakao.com/18831381,37.4603985011247,126.704101486293,간석오거리,2
20486421,비턴 부평동암역점,인천 부평구 열우물로49번길 15,032-579-1435,http://place.map.kakao.com/20486421,37.47160083582928,126.70020923196245,간석오거리,2
2022254837,퓨전주막거리,인천 남동구 경인로644번길 50,032-425-3807,http://place.map.kakao.com/2022254837,37.466381494928,126.710772051701,간석오거리,2
1109599077,필스너하우스 인천시청점,인천 남동구 예술로204번길 27,032-433-2414,http://place.map.kakao.com/1109599077,37.4523482116894,126.703116044506,인천시청,2
250249077,칼리가리브루잉,인천 남동구 미래로 17,,http://place.map.kakao.com/250249077,37.45163111971637,126.70423887084928,인천시청,2
1123216336,코미치 간석어울림점,인천 남동구 석산로 112-1,,http://place.map.kakao.com/1123216336,37.4601612141991,126.704333000871,인천시청,2
17522059,대왕대포 간석점,인천 남동구 석산로 109,032-426-1986,http://place.map.kakao.com/17522059,37.4603404294677,126.703938952681,인천시청,2
662294112,인생건어물 구월점,인천 남동구 인주대로591번길 32,032-421-8122,http://place.map.kakao.com/662294112,37.451609072561,126.70299238753,인천시청,2
49139555,생활맥주 인천길병원점,인천 남동구 독점로 29,032-467-0725,http://place.map.kakao.com/49139555,37.4524175020345,126.710710550391,인천시청,2
16886805,시민포장마차,인천 남동구 석산로 56-2,032-423-0086,http://place.map.kakao.com/16886805,37.4608333295542,126.697905717616,인천시청,2
1007766361,크라운호프 인천시청역점,인천 남동구 인주대로591번길 38,,http://place.map.kakao.com/1007766361,37.4517929222823,126.703009743254,인천시청,2
433268818,투다리 구월점,인천 남동구 구월남로 115,032-446-6661,http://place.map.kakao.com/433268818,37.4535753125015,126.702369787856,인천시청,2
531529033,지금보고싶다 인천간석점,인천 남동구 석산로 11,,http://place.map.kakao.com/531529033,37.4638531958244,126.694977271541,인천시청,2
18831381,붐비어,,032-427-5800,http://place.map.kakao.com/18831381,37.4603985011247,126.704101486293,인천시청,2
1811571436,엘리팝 인천구월점,인천 남동구 구월남로 120,032-435-6014,http://place.map.kakao.com/1811571436,37.4530789383598,126.702760538491,인천시청,2
677214089,펍피맥 인천시청점,인천 남동구 예술로192번길 25,032-429-9993,http://place.map.kakao.com/677214089,37.4513422625309,126.7029482361,인천시청,2
24203457,전이랑막걸리랑,인천 남동구 석산로 73,032-422-2524,http://place.map.kakao.com/24203457,37.4604929192745,126.700095341823,인천시청,2
1136057596,쯔리빠가낚시바보,인천 남동구 경인로 530,032-442-3332,http://place.map.kakao.com/1136057596,37.46125724417741,126.69807807967904,인천시청,2
1297673169,펀비어킹 인천구월CGV점,인천 남동구 예술로 198,032-421-3733,http://place.map.kakao.com/1297673169,37.4519306558738,126.701888071923,인천시청,2
16436785,산마을,인천 남동구 석산로 56-2,032-438-5793,http://place.map.kakao.com/16436785,37.4608297139983,126.697901210954,인천시청,2
752176122,바람숨터,인천 남동구 석산로 104,,http://place.map.kakao.com/752176122,37.4600785636721,126.703351103612,인천시청,2
2008655170,기분좋은,인천 남동구 남동대로799번길 34,032-431-3544,http://place.map.kakao.com/2008655170,37.4544450871157,126.70717875849,인천시청,2
24785359,대박포차,인천 남동구 석산로 157,032-423-2355,http://place.map.kakao.com/24785359,37.4606531180717,126.70939932702,인천시청,2
987680604,필바든치킨호프 간석한진점,인천 남동구 경인로524번길 10,032-433-3339,http://place.map.kakao.com/987680604,37.4607881425843,126.697500121242,인천시청,2
327245591,크라운호프 간석역점,인천 남동구 주안로 234,,http://place.map.kakao.com/327245591,37.46304698145416,126.69644998247217,인천시청,2
1806799622,더라운지바,인천 남동구 예술로204번길 39,,http://place.map.kakao.com/1806799622,37.4522796520502,126.703801200555,인천시청,2
1872458189,아리브런치&펍,인천 남동구 남동대로837번길 5,,http://place.map.kakao.com/1872458189,37.4572893997321,126.708200716361,인천시청,2
18684936,사이간,인천 남동구 석산로 157,,http://place.map.kakao.com/18684936,37.4606386353531,126.709372255882,인천시청,2
25067728,이야기,인천 남동구 인주대로623번길 32,,http://place.map.kakao.com/25067728,37.4513912440718,126.706686611885,인천시청,2
1448249305,역전할머니맥주 인천간석오거리점,인천 남동구 남동대로 931,032-421-0916,http://place.map.kakao.com/1448249305,37.4654850348893,126.707495164758,인천시청,2
733369665,옛날통닭 구월점,인천 남동구 구월남로 194,032-462-7272,http://place.map.kakao.com/733369665,37.45264385268427,126.71115948991303,인천시청,2
643715388,호수꼬치 간석오거리점,인천 남동구 남동대로 924,032-422-8295,http://place.map.kakao.com/643715388,37.4649144793901,126.708501150526,인천시청,2
750200140,웅이아부지 포차엔야식,인천 남동구 석산로 127,032-426-0033,http://place.map.kakao.com/750200140,37.4604540113552,126.706126758805,인천시청,2
1579899965,썬앤문,인천 남동구 인주대로591번길 74,,http://place.map.kakao.com/1579899965,37.4534034799712,126.703189856695,인천시청,2
95853168,크라운호프 간석오거리점,인천 남동구 남동대로916번길 6,,http://place.map.kakao.com/95853168,37.463921365592945,126.70841909965725,인천시청,2
259586959,주화원,인천 남동구 인주대로551번길 47,032-432-1020,http://place.map.kakao.com/259586959,37.4525697832058,126.698106221286,인천시청,2
14920696,두꺼비포장마차,인천 남동구 예술로360번길 29,032-431-7040,http://place.map.kakao.com/14920696,37.4654769771271,126.704257810481,인천시청,2
21562593,천년의 향기,인천 남동구 예술로 294,032-438-9877,http://place.map.kakao.com/21562593,37.4603299408352,126.702632373548,인천시청,2
21848617,이자카야도쿠리,인천 남동구 예술로192번길 31,032-429-3269,http://place.map.kakao.com/21848617,37.4512961032321,126.70322417733,인천시청,2
1076402125,인연커피호프,인천 남동구 문화로 147,,http://place.map.kakao.com/1076402125,37.4522886269111,126.699504245602,인천시청,2
275165905,지랄팩토리 인천시청점,인천 남동구 예술로192번길 40,,http://place.map.kakao.com/275165905,37.4508069566841,126.70362392306,인천시청,2
764346636,을지로1000원노가리 간석점,인천 남동구 석산로 159,032-441-5578,http://place.map.kakao.com/764346636,37.4606289676741,126.709837976572,인천시청,2
1581523543,신코,인천 남동구 구월남로 148,,http://place.map.kakao.com/1581523543,37.4527769216783,126.705930760867,인천시청,2
577408459,목포마차,인천 남동구 석산로9번길 14,032-433-8541,http://place.map.kakao.com/577408459,37.463854501830326,126.69548366185931,인천시청,2
1463813907,행복한포차,인천 남동구 경인로614번길 37,,http://place.map.kakao.com/1463813907,37.463395659423,126.706430611024,인천시청,2
21540049,퀸라이브,인천 남동구 석산로 123,032-434-0888,http://place.map.kakao.com/21540049,37.460479809216714,126.70563158782043,인천시청,2
1763960785,동경차이나,인천 남동구 석산로9번길 19,,http://place.map.kakao.com/1763960785,37.4640212637104,126.695862783087,인천시청,2
21228760,컨츄리호프치킨,인천 남동구 인주대로604번길 15,032-425-7563,http://place.map.kakao.com/21228760,37.4491393097432,126.704032827247,인천시청,2
24531283,연탄구이포차,인천 남동구 인주대로604번길 69-1,032-432-4121,http://place.map.kakao.com/24531283,37.4466235309172,126.703970412456,예술회관,2
250249077,칼리가리브루잉,인천 남동구 미래로 17,,http://place.map.kakao.com/250249077,37.45163111971637,126.70423887084928,예술회관,2
1745880664,인쌩맥주 본점,인천 남동구 인하로507번길 23-1,070-8823-7356,http://place.map.kakao.com/1745880664,37.4444574594484,126.702518914764,예술회관,2
1109599077,필스너하우스 인천시청점,인천 남동구 예술로204번길 27,032-433-2414,http://place.map.kakao.com/1109599077,37.4523482116894,126.703116044506,예술회관,2
1782839093,크래프트한스 인천구월점,인천 남동구 문화로 91,032-433-0918,http://place.map.kakao.com/1782839093,37.4472237684912,126.699040823241,예술회관,2
1994515992,역전할머니맥주 인천구월점,인천 남동구 성말로 16,032-435-1219,http://place.map.kakao.com/1994515992,37.445137900147,126.7022314441,예술회관,2
2090442702,올빼미브루펍,인천 남동구 인하로507번길 63,032-423-7766,http://place.map.kakao.com/2090442702,37.4461882253489,126.702846566203,예술회관,2
1600910272,전전막걸리하우스 구월점,인천 남동구 인하로507번길 63,032-423-8295,http://place.map.kakao.com/1600910272,37.4461738093137,126.70284662322,예술회관,2
26559458,코다차야 구월점,인천 남동구 성말로 9,032-446-8700,http://place.map.kakao.com/26559458,37.4456346153871,126.70197633909,예술회관,2
1156124155,느슨,인천 남동구 성말로32번길 29-1,032-441-3355,http://place.map.kakao.com/1156124155,37.443942973640894,126.70431094769448,예술회관,2
27278017,자쿠와 인천구월점,인천 남동구 인하로 497-15,032-433-7691,http://place.map.kakao.com/27278017,37.4443073249211,126.701579304726,예술회관,2
2111946769,오늘와인한잔 구월점,인천 남동구 성말로13번길 15,032-421-3222,http://place.map.kakao.com/2111946769,37.446282983518,126.701833636924,예술회관,2
24727504,식감이야기,인천 남동구 인하로 497-28,032-433-0346,http://place.map.kakao.com/24727504,37.44469979225108,126.7028614933529,예술회관,2
767554395,오술차 구월점,인천 남동구 인하로511번길 28,0507-1399-5013,http://place.map.kakao.com/767554395,37.44449647436842,126.70370305929492,예술회관,2
55651725,금별맥주,인천 남동구 인하로507번길 23,,http://place.map.kakao.com/55651725,37.4444292869399,126.702781199128,예술회관,2
164631419,푸른술집할라 인천구월점,인천 남동구 인하로489번길 22,,http://place.map.kakao.com/164631419,37.4445294044319,126.701393093384,예술회관,2
1412475607,마실,인천 남동구 성말로 9,,http://place.map.kakao.com/1412475607,37.445810584664905,126.7017270243611,예술회관,2
336774062,로바타칸지,인천 남동구 인하로507번길 63,,http://place.map.kakao.com/336774062,37.4462170119586,126.702828371034,예술회관,2
546715403,지금보고싶다 구월점,인천 남동구 인하로489번길 28,032-422-5311,http://place.map.kakao.com/546715403,37.4448476866158,126.701482233379,예술회관,2
18170039,한신포차 인천구월점,인천 남동구 성말로 16,032-427-2217,http://place.map.kakao.com/18170039,37.4449649987991,126.702268291354,예술회관,2
715130918,호호알락막걸리하우스,인천 남동구 인하로511번길 40,,http://place.map.kakao.com/715130918,37.4449181888634,126.703719477269,예술회관,2
1405770134,무옥,인천 남동구 문화서로4번길 41-41,,http://place.map.kakao.com/1405770134,37.4467185986797,126.697392916077,예술회관,2
27350027,아사가야,인천 남동구 문화서로18번길 31,,http://place.map.kakao.com/27350027,37.446871007883,126.697799135278,예술회관,2
334636629,포차천국 인천구월점,인천 남동구 성말로13번길 15,032-432-1090,http://place.map.kakao.com/334636629,37.4463190350056,126.701838014185,예술회관,2
1711722114,제주밤바다 구월점,인천 남동구 성말로 12,,http://place.map.kakao.com/1711722114,37.4450037143162,126.701899737108,예술회관,2
26571496,맛있는술집여기미술관 구월점,인천 남동구 성말로13번길 20,032-432-7796,http://place.map.kakao.com/26571496,37.446217528553895,126.70231757185063,예술회관,2
1893611792,구석탱이포차 인천구월점,,032-426-9482,http://place.map.kakao.com/1893611792,37.44472024473385,126.70311228571421,예술회관,2
1758024973,로어스,인천 남동구 성말로32번길 31,,http://place.map.kakao.com/1758024973,37.44379301130419,126.70415333143177,예술회관,2
1193062912,1943 구월점,인천 남동구 인하로 497-15,032-429-1943,http://place.map.kakao.com/1193062912,37.4442462849798,126.701669951357,예술회관,2
1634671474,썬데이인천,인천 남동구 성말로 12,032-427-5774,http://place.map.kakao.com/1634671474,37.4451694816366,126.701892299021,예술회관,2
27489422,낭만안선생,인천 남동구 문화로89번길 35,,http://place.map.kakao.com/27489422,37.44708920929022,126.69715636354394,예술회관,2
770694012,만식이네와인포차 구월로데오점,인천 남동구 인하로507번길 63,032-434-0125,http://place.map.kakao.com/770694012,37.44600755279987,126.70301792270874,예술회관,2
662294112,인생건어물 구월점,인천 남동구 인주대로591번길 32,032-421-8122,http://place.map.kakao.com/662294112,37.451609072561,126.70299238753,예술회관,2
16896202,갈매기의꿈,인천 남동구 문화로89번길 8-3,032-433-2030,http://place.map.kakao.com/16896202,37.4474030819961,126.698692034157,예술회관,2
1989296875,1970새마을포차 인천구월점,인천 남동구 인하로 497-23,032-422-6446,http://place.map.kakao.com/1989296875,37.4445347084195,126.701709488217,예술회관,2
1344222157,가라지훵크,인천 남동구 예술로140번길 35,,http://place.map.kakao.com/1344222157,37.4466171137463,126.702849390244,예술회관,2
941080589,엔비나인,인천 남동구 인하로 497-24,,http://place.map.kakao.com/941080589,37.4444855402727,126.702220468772,예술회관,2
422192741,히까리켄,인천 남동구 예술로140번길 33,032-432-3266,http://place.map.kakao.com/422192741,37.44657962979152,126.70263369176169,예술회관,2
923188773,역전할머니맥주 예술회관점,인천 남동구 문화로89번길 22,032-435-8922,http://place.map.kakao.com/923188773,37.4473180664983,126.697860622541,예술회관,2
810055741,사랑관 인천구월점,인천 남동구 성말로 27,010-7551-7580,http://place.map.kakao.com/810055741,37.4454407929336,126.703726457026,예술회관,2
953473759,신포주막,인천 남동구 인하로 497-15,,http://place.map.kakao.com/953473759,37.4442462849798,126.701669951357,예술회관,2
584580950,크라운호프 인천구월점,인천 남동구 성말로13번길 20,,http://place.map.kakao.com/584580950,37.4462844303803,126.702407713429,예술회관,2
1926579274,앨리스라운지,인천 남동구 성말로13번길 20,032-422-7466,http://place.map.kakao.com/1926579274,37.4462808263717,126.702407727705,예술회관,2
955702057,꼬치굽는누나 구월본점,인천 남동구 성말로13번길 15,032-433-8305,http://place.map.kakao.com/955702057,37.4462657418795,126.701785111786,예술회관,2
1007766361,크라운호프 인천시청역점,인천 남동구 인주대로591번길 38,,http://place.map.kakao.com/1007766361,37.4517929222823,126.703009743254,예술회관,2
1745880664,인쌩맥주 본점,인천 남동구 인하로507번길 23-1,070-8823-7356,http://place.map.kakao.com/1745880664,37.4444574594484,126.702518914764,인천터미널,2
1156124155,느슨,인천 남동구 성말로32번길 29-1,032-441-3355,http://place.map.kakao.com/1156124155,37.443942973640894,126.70431094769448,인천터미널,2
24531283,연탄구이포차,인천 남동구 인주대로604번길 69-1,032-432-4121,http://place.map.kakao.com/24531283,37.4466235309172,126.703970412456,인천터미널,2
27278017,자쿠와 인천구월점,인천 남동구 인하로 497-15,032-433-7691,http://place.map.kakao.com/27278017,37.4443073249211,126.701579304726,인천터미널,2
1994515992,역전할머니맥주 인천구월점,인천 남동구 성말로 16,032-435-1219,http://place.map.kakao.com/1994515992,37.445137900147,126.7022314441,인천터미널,2
26559458,코다차야 구월점,인천 남동구 성말로 9,032-446-8700,http://place.map.kakao.com/26559458,37.4456346153871,126.70197633909,인천터미널,2
24727504,식감이야기,인천 남동구 인하로 497-28,032-433-0346,http://place.map.kakao.com/24727504,37.44469979225108,126.7028614933529,인천터미널,2
2090442702,올빼미브루펍,인천 남동구 인하로507번길 63,032-423-7766,http://place.map.kakao.com/2090442702,37.4461882253489,126.702846566203,인천터미널,2
1600910272,전전막걸리하우스 구월점,인천 남동구 인하로507번길 63,032-423-8295,http://place.map.kakao.com/1600910272,37.4461738093137,126.70284662322,인천터미널,2
55651725,금별맥주,인천 남동구 인하로507번길 23,,http://place.map.kakao.com/55651725,37.4444292869399,126.702781199128,인천터미널,2
767554395,오술차 구월점,인천 남동구 인하로511번길 28,0507-1399-5013,http://place.map.kakao.com/767554395,37.44449647436842,126.70370305929492,인천터미널,2
164631419,푸른술집할라 인천구월점,인천 남동구 인하로489번길 22,,http://place.map.kakao.com/164631419,37.4445294044319,126.701393093384,인천터미널,2
1782839093,크래프트한스 인천구월점,인천 남동구 문화로 91,032-433-0918,http://place.map.kakao.com/1782839093,37.4472237684912,126.699040823241,인천터미널,2
546715403,지금보고싶다 구월점,인천 남동구 인하로489번길 28,032-422-5311,http://place.map.kakao.com/546715403,37.4448476866158,126.701482233379,인천터미널,2
2111946769,오늘와인한잔 구월점,인천 남동구 성말로13번길 15,032-421-3222,http://place.map.kakao.com/2111946769,37.446282983518,126.701833636924,인천터미널,2
937149678,이자카야단미,인천 남동구 선수촌공원로23번길 12,032-472-2485,http://place.map.kakao.com/937149678,37.44116924316667,126.70849610580012,인천터미널,2
1758024973,로어스,인천 남동구 성말로32번길 31,,http://place.map.kakao.com/1758024973,37.44379301130419,126.70415333143177,인천터미널,2
1193062912,1943 구월점,인천 남동구 인하로 497-15,032-429-1943,http://place.map.kakao.com/1193062912,37.4442462849798,126.701669951357,인천터미널,2
1412475607,마실,인천 남동구 성말로 9,,http://place.map.kakao.com/1412475607,37.445810584664905,126.7017270243611,인천터미널,2
18170039,한신포차 인천구월점,인천 남동구 성말로 16,032-427-2217,http://place.map.kakao.com/18170039,37.4449649987991,126.702268291354,인천터미널,2
715130918,호호알락막걸리하우스,인천 남동구 인하로511번길 40,,http://place.map.kakao.com/715130918,37.4449181888634,126.703719477269,인천터미널,2
1711722114,제주밤바다 구월점,인천 남동구 성말로 12,,http://place.map.kakao.com/1711722114,37.4450037143162,126.701899737108,인천터미널,2
1989296875,1970새마을포차 인천구월점,인천 남동구 인하로 497-23,032-422-6446,http://place.map.kakao.com/1989296875,37.4445347084195,126.701709488217,인천터미널,2
